id,l_id,Building,Address,Apt,AptSize,Bathrooms,MaxOccupants,Sqft,NumberConnect,5/27/11,6/27/11,8/2/11,8/30/11,9/29/11,10/27/11,11/28/11,1/26/12,3/6/12,4/3/12,4/16/12,5/1/12,5/8/12,5/22/12,6/5/12,6/19/12,7/3/12,7/17/12,7/31/12,8/14/12,8/28/12,9/11/12,9/25/12,10/11/12,10/25/12,11/15/12,12/6/12,2/21/13,3/14/13,4/4/13,4/18/13,5/2/13,5/16/13,5/30/13,6/13/13,7/1/13,7/15/13,7/29/13,8/12/13,8/26/13,9/16/13,9/27/13,10/11/13,10/25/13,11/8/13,11/22/13,12/6/13
3130203,,Sawtelle,3130,203,2,1,4,790,2,43810,"43,988","44,118",44345,44497,44628,44778,45076,45221,45352,45458,45522,45559,45645,45740,45835,45922,45982,46013,46045,46080,46115,46159,46247,46322,46446,46577,47013,47139,47248,47314,47379,47443,47496,47552,47625,47663,47703,47755,47809,47909,47959,48025,48075,,48204,48267
3130204,,Sawtelle,3130,204,1,1,3,595,1,40669,"40,895","41,148",41343,41538,41736,41965,42402,42661,42845,42926,43011,43045,43136,43227,43316,43434,43496,43544,43591,43661,43780,43909,44033,44141,44304,44448,44983,45240,45374,45467,45533,45608,45662,45731,45828,45894,45959,46041,46116,46246,46297,46467,46438,,46591,46681
3130205,,Sawtelle,3130,205,1,1,3,595,1,35667,"35,826","35,962",36123,36281,36398,36589,37038,37263,37443,37520,37591,37628,37701,37774,37830,37858,37888,37918,38069,38243,38418,38526,38646,38759,38875,39000,39250,39323,39401,39447,39474,39504,39541,39584,39635,39682,39705,39815,39902,40095,40167,40250,40325,,40530,40768
3130206,,Sawtelle,3130,206,1,1,3,595,1,46126,"46,262","46,430",46666,46848,47028,47214,47627,47871,48040,48095,48138,48159,48205,48251,48306,48383,48472,48585,48708,48818,48959,49108,49236,49323,49449,49560,49977,50085,50209,50258,50319,50375,50439,50501,50603,50695,50769,50816,50885,51090,51166,51208,51225,,51292,51350
3130207,,Sawtelle,3130,207,1,1,3,595,1,35394,"35,582","35,843",36060,36261,36453,36656,37081,37329,37465,37531,37602,37642,37726,37803,37897,37996,38091,38191,38300,38342,38347,38363,38392,38414,38471,38621,39265,39407,39529,39601,39668,39728,39793,39865,39959,40058,40165,40260,40358,40533,40615,40736,40822,,40998,41110
3130208,106,Sawtelle,3130,208,2,1,4,790,2,43752,"43,963","44,180",44357,44544,44713,44918,45302,45532,45680,45764,45844,45883,45962,46048,46133,46216,46298,46380,46469,46549,46622,46698,46783,46855,46967,47176,47473,47583,47697,47775,47832,47886,47943,47993,48065,48126,48194,48255,48304,48402,48445,48499,48557,,48679,48741
3130209,,Sawtelle,3130,209,2,2,4,935,2,51924,"52,226","52,486",52959,53223,53501,53827,54400,54698,54907,54999,55099,55144,55222,55325,55424,55527,55631,55733,55842,55944,56036,56138,56250,56361,56491,56641,57223,57370,57503,57599,57682,57759,57833,57918,58031,58119,58207,58288,58372,58502,58565,58649,58713,,58868,58973
3130210,,Sawtelle,3130,210,2,1,4,790,2,59960,"60,268","60,734",61111,61455,61753,62182,62796,63286,63541,63644,63742,63791,63887,63979,64087,64199,64301,64390,64572,64742,64907,64969,65129,65248,65413,65580,65915,66074,66136,66176,66188,66203,66217,66232,66455,66701,66756,66869,67077,67559,67760,68017,68230,,68653,68833
3130301,,Sawtelle,3130,301,2,1,4,790,2,45131,"45,443","45,774",45965,46231,46564,47005,48216,48849,49265,49428,49563,49629,49741,49858,50000,50126,50249,50343,50440,50560,50750,50914,51059,51177,51449,51743,53115,53423,53650,53848,53977,54098,54239,54339,54455,54542,54618,54684,54740,54792,54807,54824,54985,,55066,55147
3130302,,Sawtelle,3130,302,2,2,4,935,2,56156,"56,385","56,925",57352,57634,57851,58090,58527,58725,58809,58869,58928,58957,59019,59079,59142,59206,59279,59352,59433,59524,59604,59713,59806,59894,59985,60052,60294,60537,60762,60911,61072,61188,61352,61538,61890,62099,62300,62587,62698,62788,62839,62856,62873,,62998,63098
3130303,,Sawtelle,3130,303,2,1,4,790,2,52223,"52,466","52,808",53031,53300,53540,53830,54468,54843,55136,55287,55393,55455,55582,55718,55848,56003,56140,56394,56465,56631,56834,57019,57187,57313,57536,57710,58496,58703,58887,59006,59100,59200,59309,59400,59531,59639,59731,59814,59873,60088,60167,60269,60352,,60535,60694
3130304,,Sawtelle,3130,304,1,1,3,595,1,42082,"42,672","43,415",44057,44690,45319,46202,48005,49133,49946,50326,50648,50797,51107,51409,51701,51988,52008,52142,52509,52881,53234,53512,53904,54052,54362,54428,54989,55100,55216,55288,55351,55428,55498,55580,55668,55747,55820,55896,55970,56126,56177,56247,56319,,56468,56555
3130305,,Sawtelle,3130,305,1,1,3,595,1,36844,"36,896","36,991",37187,37371,37531,37738,38100,38200,38294,38347,38397,38423,38472,38524,38591,38647,38704,38774,38838,38903,38972,39049,39134,39200,39285,39411,39790,39841,39860,39900,39930,39958,40000,40055,40113,40159,40210,40262,40311,40409,40461,40501,40564,,40672,40710
3130306,,Sawtelle,3130,306,1,1,3,595,1,36701,"37,206","37,727",38558,39063,39567,39960,40593,41128,41551,41795,42061,42159,42321,42579,42861,43107,43163,43436,43776,44082,44414,44652,44918,45191,45557,45864,46774,47068,47352,47573,47824,48077,48345,48620,48999,49222,49524,49779,50083,50577,50805,51060,51311,,51650,51691
3130307,,Sawtelle,3130,307,1,1,3,595,1,38244,"38,428","38,662",38856,39062,39226,39463,39946,40211,40397,40447,40480,40501,40547,40587,40634,40677,40718,40761,40837,40925,41021,41116,41188,41277,41410,41567,41955,42176,42288,42363,42426,42496,42560,42625,42712,42752,42791,42857,42946,43153,43214,43309,43368,,43504,43568
3130308,,Sawtelle,3130,308,2,1,4,790,2,48093,"48,313","48,443",48602,48784,48953,49171,49580,49854,50016,50101,50187,50231,50319,50408,50492,50563,50639,50738,50868,50978,51057,51165,51284,51378,51521,51689,52311,52470,52607,52675,52735,52796,52864,52934,52991,53113,53132,53150,53181,53233,53271,53326,53393,,53537,53635
3130309,,Sawtelle,3130,309,2,2,4,935,2,58576,"58,837","59,075",59206,59398,59559,59755,60205,60495,60681,60765,60849,60892,60975,61059,61148,61238,61328,61413,61486,61577,61667,61773,61878,61965,62088,62212,62793,62925,63044,63131,63194,63246,63309,63353,63423,63496,63569,63630,63689,63804,63845,63997,63960,,64104,64209
3130310,,Sawtelle,3130,310,2,1,4,790,2,47089,"47,388","47,742",47999,48274,48508,48813,49448,49843,50127,50272,50397,50455,50579,50715,50836,50959,51089,51233,51382,51511,51647,51788,51932,52069,52289,52498,53214,53392,53574,53694,53762,53834,53902,53973,54058,54129,54183,54206,54234,54318,54372,54446,54518,,54655,54762
3140101,,Sawtelle,3140,101,3,2,6,1035,2,70310,"70,626","70,996",71361,71725,72027,72445,73292,73852,74262,74442,74617,74687,74791,74922,75072,75139,75177,75224,75371,75497,75635,75780,75929,76043,76216,76398,77127,77315,77473,77576,77689,77803,77915,78035,78237,78328,78393,78411,78454,78481,78493,78538,78618,78677,78750,78826
3140102,,Sawtelle,3140,102,2,2,4,890,2,53023,"53,238","53,602",53802,53891,53962,54181,54650,54935,55092,55184,55278,55322,55411,55508,55610,55732,55818,55865,55904,55955,55995,56057,56138,56180,56261,56375,56741,56850,56964,57036,57104,57177,57242,57310,57396,57468,57538,57607,57677,57781,57835,57868,57893,57934,58004,58059
3140103,107,Sawtelle,3140,103,2,2,4,890,2,49232,"49,395","49,550",49724,49877,50013,50192,50715,51025,51233,51325,51394,51434,51498,51564,51634,51701,51779,51852,51934,52016,52133,52230,52325,52389,52512,52663,53410,53602,53750,53843,53921,54010,54095,54173,54269,54354,54421,54484,54555,54667,54717,54751,54792,54849,54900,54977
3140104,,Sawtelle,3140,104,2,2,4,790,2,42597,"42,888","43,208",43450,43690,43897,44190,44748,45136,45384,45505,45621,45708,45830,45981,46127,46263,46425,46672,46887,47124,47361,47563,47782,47869,47992,48124,48893,49076,49209,49317,49405,49508,49627,49767,50003,50141,50332,50472,50599,50797,50860,50918,50961,51026,51092,51155
3140201,,Sawtelle,3140,201,3,2,6,1035,2,62673,"62,988","63,557",63942,64320,64632,64994,65580,65990,66282,66424,66557,66623,66752,66885,67056,67221,67397,67558,67614,67693,67752,67836,68037,68241,68527,68773,69750,69980,70202,70355,70515,70663,70867,71077,71340,71538,71711,71861,72020,72334,72470,72655,72826,72982,73147,73338
3140202,,Sawtelle,3140,202,2,1,4,830,2,52035,"52,423","53,050",53576,54077,54482,54819,55697,56270,56644,56710,56739,56755,56785,56829,56888,57004,57136,57277,57453,57630,57807,58003,58168,58294,58420,58546,59293,59453,59578,59647,59719,59793,59868,59892,59920,59950,59990,60011,60035,60104,60146,60206,60259,60316,60370,60420
3140203,,Sawtelle,3140,203,2,2,4,935,2,65744,"66,030","66,439",66714,66979,67259,67575,68189,68553,68590,68665,68750,68794,68875,68988,69090,69228,69368,69548,69768,69982,70191,70387,70509,70610,70725,70837,71182,71215,71238,71255,71272,71305,71339,71407,71562,71671,71795,71920,72045,72277,72362,72478,72576,72681,72781,72873
3140204,,Sawtelle,3140,204,2,2,4,890,2,54733,"54,903","55,115",55317,55522,55704,55920,56287,56513,56685,56771,56856,56901,56983,57034,57091,57123,57207,57358,57592,57799,58047,58254,58506,58718,58979,59227,60102,60349,60611,60793,60943,61118,61307,61461,61675,61834,61935,62053,62264,62635,62834,63058,63058,63443,63656,63811
3140205,121,Sawtelle,3140,205,2,2,4,935,2,55637,"55,727","55,890",56121,56338,56549,56726,57212,57468,57667,57750,57868,57912,58045,58205,58366,58559,58747,58915,59110,59312,59485,59648,59795,59909,60038,60145,60807,61005,61180,61291,61385,61513,61644,61792,62006,62184,62338,62435,62582,62777,62865,62958,63251,63129,63230,63299
3140206,,Sawtelle,3140,206,2,2,4,890,2,60661,"60,871","61,162",61375,61580,61767,61990,62414,62717,62947,63048,63143,63192,63298,63400,63507,63610,63726,63819,63938,64047,64177,64295,64383,64472,64610,64723,64950,65017,65170,65270,65342,65471,65663,65823,66010,66194,66387,66545,66786,67193,67398,67620,67807,67972,68150,68294
3140207,,Sawtelle,3140,207,2,1,4,790,2,54984,"55,239","55,592",55890,56152,56396,56659,57420,57851,58092,58201,58323,58395,58525,58634,58763,58887,59035,59165,59331,59453,59620,59790,59937,60055,60264,60469,61126,61221,61378,61483,61567,61662,61706,61728,61763,61802,61889,61980,62156,62403,62588,62604,62726,62844,62962,63124
3140208,,Sawtelle,3140,208,2,2,4,935,2,59205,"59,421","59,555",59852,60187,60528,60866,61477,61891,62163,62320,62528,62624,62839,63041,63289,63533,63799,64043,64287,64590,64925,65225,65526,65767,66068,66282,67125,67324,67527,67667,67788,67940,68116,68303,68527,68743,68949,69126,69327,69699,69871,70093,70291,70449,70614,70777
3140209,,Sawtelle,3140,209,2,1,4,790,2,48144,"48,288","48,423",48580,48741,48878,49027,49307,49486,49617,49682,49747,49778,49842,49907,49969,50014,50066,50134,50264,50389,50480,50537,50599,50646,50723,50799,51213,51296,51373,51423,51465,51507,51557,51599,51677,51752,51810,51865,51915,52015,52050,52090,52129,52168,52265,52243
3140301,,Sawtelle,3140,301,3,2,6,1035,2,73509,"73,875","74,277",74596,75272,75514,75756,76228,76532,76712,76812,76926,76980,77119,77258,77399,77539,77663,77854,78060,78257,78402,78578,78749,78874,79034,79207,79927,80139,80355,80494,80669,80826,81003,81224,81570,81836,82145,82385,82652,82768,82841,82887,82909,82931,82952,82973
3140302,,Sawtelle,3140,302,2,1,4,830,2,57287,"57,510","57,853",58119,58364,58543,58782,59288,59559,59764,59850,59942,59992,60096,60218,60344,60488,60633,60759,60941,61124,61290,61478,61625,61737,61882,62003,62551,62678,62793,62872,62937,63035,63134,63238,63377,63487,63517,63581,63602,63638,63704,63777,63894,64039,64178,64363
3140303,,Sawtelle,3140,303,2,2,4,935,2,54261,"54,448","54,671",54848,55024,55163,55311,55653,55869,55986,56041,56101,56132,56192,56255,56313,56373,56429,56457,56488,56584,56629,56673,56827,56935,57081,57240,57693,57739,57824,57881,57925,57961,58002,58050,58139,58195,58256,58323,58392,58512,58552,58607,58661,58716,58773,58825
3140304,108,Sawtelle,3140,304,2,2,4,890,2,58116,"58,342","58,672",58931,59194,59444,59737,60276,60590,60737,60828,60921,60971,61069,61164,61261,61362,61450,61514,61582,61783,61936,62103,62258,62360,62525,62702,63350,63480,63581,63649,63699,63732,63818,63932,64102,64263,64400,64530,64664,64919,65002,65099,65219,65340,65468,65595
3140305,,Sawtelle,3140,305,2,2,4,935,2,63593,"64,101","64,447",64661,65018,65328,65750,66710,66835,67033,67119,67206,67259,67348,67447,67546,67642,67752,67881,68040,68233,68426,68623,68775,68892,69048,69242,70122,70178,70353,70462,70545,70636,70740,70842,70986,71093,71200,71277,71381,71645,71872,71936,72069,72186,72310,72408
3140306,,Sawtelle,3140,306,2,2,4,890,2,50577,"50,733","51,312",51865,52328,52627,52933,53469,53835,54082,54212,54321,54376,54503,54666,54827,55004,55171,55349,55577,55814,56068,56311,56517,56706,56928,57115,58001,58215,58390,58499,58691,58733,58808,58822,58842,58857,58872,58888,58904,58928,58940,58955,58969,58983,58997,59010
3140307,2,Sawtelle,3140,307,2,1,4,790,2,60579,"60,638","60,713",60789,60943,61086,61278,61562,61801,61927,62005,62084,62109,62190,62283,62365,62490,62645,62755,62982,63143,63351,63526,63674,63742,63839,63948,64448,64561,64640,64675,64696,64703,64718,64732,64864,64999,65150,65283,65434,65740,65847,65974,66076,66154,66236,66289
3140308,,Sawtelle,3140,308,2,2,4,935,2,43660,"43,863","44,238",44542,44824,45108,45394,45920,46223,46290,46350,46435,46474,46544,46615,46695,46779,46867,46961,47056,47119,47213,47329,47437,47541,47720,47935,48737,48921,49086,49204,49286,49331,49413,49492,49585,49649,49727,49798,49874,50014,50075,50166,50254,50359,50467,50614
3140309,,Sawtelle,3140,309,2,1,4,790,2,52509,"52,677","52,935",53098,53256,53393,53580,54034,54244,54384,54461,54543,54580,54653,54746,54836,54921,54992,55058,55143,55291,55401,55513,55605,55672,55815,55980,56780,57037,57283,57395,57483,57596,57681,57787,57951,58169,58302,58436,58591,58843,58947,59061,59168,59263,59353,59447
3150101,,Sawtelle,3150,101,2,1,4,790,2,55274,"55,488","55,682",55964,56265,56544,56880,57607,57690,57877,58020,58157,58225,58356,58468,58592,58670,58759,58849,58980,59094,59208,59354,59495,59589,59729,59849,60413,60587,60759,60881,60903,61000,61088,61136,61168,61183,61198,61213,61244,61380,61431,61513,61579,61659,61693,61737
3150102,,Sawtelle,3150,102,2,2,4,935,2,60072,"60,317","60,580",60839,61099,61316,61583,62182,62531,62769,62881,62988,63042,63150,63255,63361,63471,63580,63684,63800,63856,63900,63967,64040,64085,64142,64203,64816,64950,65103,65192,65279,65337,65411,65491,65611,65722,65788,65804,65984,66078,66155,66260,66351,66415,66470,66538
3150103,,Sawtelle,3150,103,2,1,4,790,2,46872,"47,032","47,281",47568,47777,47969,48167,48531,48794,48961,49052,49140,49181,49268,49360,49449,49512,49576,49638,49731,49876,49998,50125,50243,50359,50509,50627,51151,51294,51399,51477,51552,51742,52064,52397,52814,53140,53472,53540,53559,53590,53603,53619,53634,53655,53738,53805
3150104,,Sawtelle,3150,104,2,2,4,935,2,49316,"49,499","49,729",49922,50096,50200,50375,50839,51031,51196,51272,51354,51406,51514,51609,51716,51825,51940,52076,52195,52325,52520,52738,52777,52805,52857,52968,53357,53462,53572,53647,53709,53799,53842,53923,54045,54154,54266,54370,54430,54613,54787,54796,54875,54923,54972,55030
3150105,,Sawtelle,3150,105,2,2,4,890,2,54355,"54,666","55,104",55397,55638,55959,56357,57271,57810,58184,58359,58509,58585,58726,58873,59041,59226,59389,59580,59765,59998,60190,60408,60588,60732,60953,61219,62224,62439,62733,62887,63011,63143,63257,63387,63577,63722,63829,63961,64087,64203,64398,64520,64640,64766,64887,65052
3150106,,Sawtelle,3150,106,2,2,4,935,2,48097,"48,380","48,600",48753,49020,49152,49262,49576,49887,50041,50148,50242,50301,50385,50470,50560,50651,50741,50814,50888,51019,51163,51297,51418,51552,51745,51902,52250,52595,52727,52802,52978,52984,53096,53216,53369,53505,53630,53717,53822,53928,53947,54067,54177,54273,54363,54478
3150107,,Sawtelle,3150,107,2,2,4,890,2,54408,"54,604","54,889",55305,55425,55546,55682,56009,56241,56457,56550,56605,56640,56672,56703,56735,56792,56932,57154,57368,57628,57816,58021,58263,58428,58697,58759,59547,59807,59972,60260,60428,60638,60806,60974,61263,61497,61745,61920,62150,62616,62896,63004,63224,63376,63518,63663
3150108,3,Sawtelle,3150,108,2,1,4,790,2,46048,"46,194","46,408",46550,46749,46880,47034,47389,47576,47713,47781,47848,47878,47936,47995,48061,48131,48199,48269,48367,48417,48466,48500,48536,48565,48615,48697,48875,48879,48880,48880,48986,49017,49100,49184,49304,49410,49634,49767,49788,49807,49895,49989,50043,50060,50087,50114
3150109,,Sawtelle,3150,109,2,2,4,935,2,47128,"47,296","47,492",47639,47804,47959,48132,48481,48766,48962,49056,49148,49194,49285,49372,49462,49551,49640,49728,49820,49912,50003,50097,50199,50293,50437,50582,51101,51221,51333,51403,51493,51579,51662,51742,51831,51901,51978,52054,52135,52256,52328,52400,52483,52568,52652,52735
3150110,,Sawtelle,3150,110,2,1,4,790,2,49582,"49,889","50,215",50348,50518,50671,50870,51200,51402,51548,51615,51685,51719,51793,51869,51952,52050,52152,52239,52344,52443,52539,52637,52727,52802,52916,53014,53518,53642,53751,53825,53874,53925,53982,54044,54123,54180,54232,54283,54345,54446,54493,54553,54613,54678,54739,54811
3150201,,Sawtelle,3150,201,2,1,4,790,2,56454,"56,657","56,914",57085,57278,57480,57707,58145,58436,58631,58736,58853,58909,59019,59128,59200,59314,59428,59506,59572,59626,59699,59785,59851,59939,60077,60217,60720,60846,60974,61056,61108,61167,61281,61295,61377,61440,61504,61564,61618,61711,61763,61838,61901,61964,62029,62117
3150202,,Sawtelle,3150,202,2,2,4,935,2,50436,"50,614","50,827",50970,51133,51335,51555,51923,52216,52399,52480,52557,52595,52697,52807,52906,53004,53101,53193,53290,53389,53498,53555,53628,53698,53816,53933,54460,54587,54692,54762,54814,54868,54920,54969,55032,55093,55260,55410,55619,55998,56068,56278,56448,56588,56744,56873
3150203,,Sawtelle,3150,203,2,1,4,790,2,54427,"54,579","54,870",55118,55322,55499,55696,56040,56284,56455,56532,56616,56664,56757,56831,56853,56869,56884,56898,56912,56998,57082,57145,57224,57289,57395,57487,57888,57975,58057,58113,58174,58223,58283,58330,58404,58469,58545,58595,58645,58789,58834,58887,58943,58984,59029,59081
3150204,,Sawtelle,3150,204,2,2,4,935,2,69173,"69,461","69,787",70068,70316,70561,70922,71824,72247,72504,72644,72767,72823,72949,73085,73212,73362,73518,73677,73854,74029,74211,74361,74548,74728,75015,75268,76225,76450,76678,76832,76966,77073,77220,77364,77536,77605,77632,77705,77789,77935,78031,78150,78271,78390,78503,78659
3150205,,Sawtelle,3150,205,2,2,4,890,2,59686,"59,857","60,015",60131,60532,60832,61171,61699,62266,62605,62818,63027,63131,63322,63482,63605,63950,64058,64244,64305,64352,64392,64483,64787,65040,65349,65750,66527,66742,66952,67135,67201,67365,67457,67616,67765,67950,68119,68184,68201,68253,68301,68375,68431,68493,68596,68611
3150206,,Sawtelle,3150,206,2,2,4,935,2,77406,"77,758","78,153",78496,78824,79162,79568,80126,80345,80555,80650,80718,80752,80810,80880,80928,80988,81055,81144,81244,81349,81445,81549,81655,81745,81882,82025,82555,82695,82769,82836,82919,83004,83086,83175,83279,83362,83443,83523,83602,83758,83799,83840,83859,83931,83996,84090
3150207,,Sawtelle,3150,207,2,2,4,890,2,49898,"50,072","50,292",50467,50685,50846,51033,51423,51618,51690,51780,51886,51948,52069,52176,52284,52399,52495,52594,52688,52799,52921,53042,53149,53241,53379,53510,54085,54452,54494,54494,54557,54623,54683,54749,54807,54882,54957,55032,55067,55113,55149,55195,55242,55291,55340,55417
3150208,,Sawtelle,3150,208,2,1,4,790,2,47803,"48,136","48,527",48812,48973,49169,49436,50162,50555,50801,50907,51033,51101,51254,51378,51515,51652,51809,51956,52123,52297,52465,52657,52844,52949,53089,53238,54182,54384,54557,54658,54722,54783,54839,54897,54965,55023,55098,55160,55228,55325,55384,55461,55545,55653,55761,55886
